<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^DJI,D,20121004,000000,13495.18,13594.33,13495.18,13575.36,106391188,0
^DJI,D,20121005,000000,13569.18,13661.87,13568.75,13610.15,115443521,0
^DJI,D,20121008,000000,13610.38,13610.38,13552.09,13583.65,71290287,0
^DJI,D,20121009,000000,13582.88,13592.33,13473.31,13473.53,103593902,0
^DJI,D,20121010,000000,13473.53,13478.83,13327.62,13344.97,101118455,0
^DJI,D,20121011,000000,13346.28,13428.49,13326.12,13326.39,86566812,0
^DJI,D,20121012,000000,13325.62,13401.32,13296.43,13328.85,113213043,0
^DJI,D,20121015,000000,13329.54,13437.66,13325.93,13424.23,114823445,0
^DJI,D,20121016,000000,13423.84,13556.37,13423.76,13551.78,110995594,0
^DJI,D,20121017,000000,13539.63,13561.65,13468.90,13557.00,135547894,0
^DJI,D,20121018,000000,13553.24,13588.73,13510.93,13548.94,128406377,0
^DJI,D,20121019,000000,13545.33,13545.49,13312.22,13343.51,238980683,0
^DJI,D,20121022,000000,13344.28,13368.55,13235.15,13345.89,121876433,0
^DJI,D,20121023,000000,13344.90,13344.90,13083.28,13102.53,122218458,0
^DJI,D,20121024,000000,13103.53,13155.21,13063.63,13077.34,110671380,0
^DJI,D,20121025,000000,13079.64,13164.52,13039.86,13103.68,114584177,0
^DJI,D,20121026,000000,13104.22,13151.72,13040.17,13107.21,134642113,0
^DJI,D,20121030,000000,13107.21,13107.21,13107.21,13107.21,000,0
^DJI,D,20121031,000000,13107.44,13189.08,13052.07,13096.46,138146226,0
^DJI,D,20121101,000000,13099.19,13273.71,13099.11,13232.62,139843953,0
^DJI,D,20121102,000000,13233.39,13289.45,13076.57,13093.16,137628823,0
^DJI,D,20121105,000000,13092.28,13140.58,13038.71,13112.44,95350472,0
^DJI,D,20121106,000000,13113.89,13290.75,13112.90,13245.68,105712045,0
^DJI,D,20121107,000000,13228.24,13228.32,12876.60,12932.73,164246985,0
^DJI,D,20121108,000000,12932.81,12980.23,12811.24,12811.32,138353629,0
^DJI,D,20121109,000000,12811.17,12890.19,12743.39,12815.39,131671124,0
^DJI,D,20121112,000000,12815.93,12861.28,12783.00,12815.08,62356802,0
^DJI,D,20121113,000000,12808.71,12898.25,12748.51,12756.18,140457301,0
^DJI,D,20121114,000000,12746.54,12797.73,12542.68,12570.95,162164086,0
^DJI,D,20121115,000000,12571.10,12600.59,12496.56,12542.38,129135636,0
^DJI,D,20121116,000000,12542.31,12604.17,12471.49,12588.31,197092903,0
^DJI,D,20121119,000000,12590.23,12796.19,12590.23,12795.96,136913502,0
^DJI,D,20121120,000000,12790.89,12808.56,12701.07,12788.51,133975396,0
^DJI,D,20121121,000000,12788.36,12845.99,12786.13,12836.89,96654706,0
^DJI,D,20121123,000000,12833.13,13011.45,12832.98,13009.68,61108040,0
^DJI,D,20121126,000000,13008.30,13008.45,12900.17,12967.37,114350436,0
^DJI,D,20121127,000000,12963.38,12980.19,12868.26,12878.13,117884537,0
^DJI,D,20121128,000000,12875.56,12989.10,12765.32,12985.11,130959241,0
^DJI,D,20121129,000000,12977.35,13062.56,12961.92,13021.82,113166636,0
^DJI,D,20121130,000000,13022.05,13053.74,12988.68,13025.58,171059710,0
^DJI,D,20121203,000000,13027.73,13087.32,12959.42,12965.60,112890696,0
^DJI,D,20121204,000000,12966.45,13022.51,12940.07,12951.78,125213193,0
^DJI,D,20121205,000000,13026.19,13007.84,13007.84,13057.94,66430000,0
^DJI,D,20121206,000000,13072.87,13072.87,13072.87,13155.13,96560000,0
^DJI,D,20121207,000000,13072.87,13157.28,13072.87,13155.13,124082269,0
^DJI,D,20121210,000000,13170.34,13170.34,13170.34,13248.44,124510000,0
^DJI,D,20121211,000000,13170.34,13170.34,13170.34,13248.44,124510000,0
^DJI,D,20121212,000000,13250.05,13329.44,13227.44,13245.45,126565327,0
^DJI,D,20121213,000000,13241.38,13264.41,13147.19,13170.72,101181592,0
^DJI,D,20121214,000000,13170.80,13190.41,13118.46,13135.01,117601705,0
^DJI,D,20121217,000000,13135.17,13244.33,13134.63,13235.39,142966049,0
^DJI,D,20121218,000000,13236.61,13365.86,13232.58,13350.96,152924403,0
^DJI,D,20121219,000000,13351.04,13357.70,13251.74,13251.97,149018326,0
^DJI,D,20121220,000000,13246.67,13314.64,13216.03,13311.72,119753456,0
^DJI,D,20121221,000000,13309.95,13309.95,13122.53,13190.84,413148563,0
^DJI,D,20121224,000000,13190.15,13190.38,13128.55,13139.08,47705946,0
^DJI,D,20121226,000000,13138.85,13174.88,13076.87,13114.59,79408129,0
^DJI,D,20121227,000000,13114.97,13141.74,12964.08,13096.31,100147628,0
^DJI,D,20121228,000000,13095.08,13095.46,12926.86,12938.11,85920060,0
^DJI,D,20121231,000000,12938.19,13109.13,12883.89,13104.14,145734798,0
^DJI,D,20130102,000000,13104.30,13412.71,13104.30,13412.55,160070449,0
^DJI,D,20130103,000000,13413.01,13430.60,13358.30,13391.36,129609840,0
^DJI,D,20130104,000000,13391.05,13447.11,13376.23,13435.21,107548672,0
^DJI,D,20130107,000000,13436.13,13436.13,13343.32,13384.29,113064039,0
^DJI,D,20130108,000000,13377.42,13377.42,13293.13,13328.85,129519101,0
^DJI,D,20130109,000000,13329.92,13416.55,13329.08,13390.51,123064889,0
^DJI,D,20130110,000000,13391.82,13478.20,13382.29,13471.22,133164862,0
^DJI,D,20130111,000000,13471.45,13496.68,13439.97,13488.43,119174709,0
^DJI,D,20130114,000000,13488.43,13519.95,13460.47,13507.32,118457121,0
^DJI,D,20130115,000000,13507.32,13543.76,13447.49,13534.89,102270822,0
^DJI,D,20130116,000000,13534.89,13534.89,13468.96,13511.23,118542577,0
^DJI,D,20130117,000000,13511.23,13633.89,13510.24,13596.02,182513622,0
^DJI,D,20130118,000000,13596.02,13649.85,13573.78,13649.70,260893158,0
^DJI,D,20130122,000000,13649.70,13712.13,13626.81,13712.13,144292913,0
^DJI,D,20130123,000000,13712.21,13793.60,13712.21,13779.17,104477097,0
^DJI,D,20130124,000000,13779.33,13879.66,13779.33,13825.33,124652743,0
^DJI,D,20130125,000000,13825.33,13895.98,13825.33,13895.98,130301991,0
^DJI,D,20130128,000000,13895.98,13913.34,13863.80,13881.93,113574442,0
^DJI,D,20130129,000000,13881.93,13969.82,13881.29,13954.42,108232209,0
^DJI,D,20130130,000000,13954.42,13964.98,13900.78,13910.42,117195528,0
^DJI,D,20130131,000000,13910.42,13941.06,13860.58,13860.58,142553950,0
^DJI,D,20130201,000000,13860.58,14019.78,13860.58,14009.79,128420123,0
^DJI,D,20130204,000000,14009.79,14009.79,13866.83,13880.08,130413900,0
^DJI,D,20130205,000000,13880.08,14013.60,13880.08,13979.30,134389089,0
^DJI,D,20130206,000000,13979.30,13991.61,13913.18,13986.52,127540976,0
^DJI,D,20130207,000000,13986.52,13986.52,13857.93,13944.05,118507370,0
^DJI,D,20130208,000000,13944.05,14022.62,13944.05,13992.97,99857439,0
^DJI,D,20130211,000000,13992.97,13992.97,13941.49,13971.24,75085574,0
^DJI,D,20130212,000000,14018.70,13945.78,13945.78,13982.91,129400000,0
^DJI,D,20130213,000000,13982.91,13921.94,13921.94,13973.39,114790000,0
^DJI,D,20130214,000000,13982.91,13990.36,13921.94,13973.39,-,0
^DJI,D,20130215,000000,13973.39,14001.93,13906.73,13981.76,195655131,0
^DJI,D,20130219,000000,13981.76,14043.30,13980.90,14035.67,136410266,0
^DJI,D,20130220,000000,14035.67,14056.40,13921.82,13927.54,138538890,0
^DJI,D,20130221,000000,13927.54,13927.54,13834.40,13880.62,131390742,0
^DJI,D,20130222,000000,13880.62,14001.19,13880.62,14000.57,139843938,0
^DJI,D,20130225,000000,14000.57,14081.58,13784.01,13784.17,151968760,0
^DJI,D,20130226,000000,13784.17,13917.83,13784.17,13900.13,-,0
^DJI,D,20130227,000000,13900.13,14104.48,13885.88,14075.37,107006026,0
^DJI,D,20130228,000000,14075.37,14149.15,14050.18,14054.49,177149913,0
^DJI,D,20130301,000000,14054.49,14107.09,13937.60,14089.66,125912828,0
^DJI,D,20130304,000000,14089.66,14128.21,14030.37,14127.82,110765809,0
^DJI,D,20130305,000000,14127.82,14286.37,14127.82,14253.77,112096939,0
^DJI,D,20130306,000000,14253.77,14320.65,14253.00,14296.24,116510395,0
^DJI,D,20130307,000000,14296.24,14354.69,14296.24,14329.49,117080659,0
^DJI,D,20130308,000000,14329.49,14413.17,14329.49,14397.07,115631716,0
^DJI,D,20130311,000000,14397.07,14448.06,14373.32,14447.29,94880337,0
^DJI,D,20130312,000000,14447.29,14478.80,14412.06,14450.06,102094130,0
^DJI,D,20130313,000000,14450.06,14472.80,14411.66,14455.28,83906725,0
^DJI,D,20130314,000000,14455.28,14539.29,14455.28,14539.14,117350566,0
^DJI,D,20130315,000000,14539.14,14539.14,14470.50,14514.11,407755809,0
^DJI,D,20130318,000000,14514.11,14521.59,14404.21,14452.06,119632138,0
^DJI,D,20130319,000000,14452.06,14514.34,14382.09,14455.82,122151564,0
^DJI,D,20130320,000000,14455.82,14546.82,14455.82,14511.73,121216774,0
^DJI,D,20130321,000000,14511.73,14511.73,14383.02,14421.49,110454970,0
^DJI,D,20130322,000000,14512.03,14395.00,14395.00,14447.75,124840000,0
^DJI,D,20130325,000000,14512.03,14563.75,14395.00,14447.75,124836895,0
^DJI,D,20130326,000000,14447.75,14561.54,14447.75,14559.65,96030495,0
^DJI,D,20130327,000000,14559.65,14559.65,14439.55,14526.16,92677057,0
^DJI,D,20130328,000000,14526.16,14585.10,14520.86,14578.54,153706221,0
^DJI,D,20130401,000000,14578.54,14605.72,14531.48,14572.85,91376043,0
^DJI,D,20130402,000000,14572.85,14684.49,14572.85,14662.01,98418252,0
^DJI,D,20130403,000000,14662.01,14683.13,14525.36,14550.35,127133847,0
^DJI,D,20130404,000000,14550.35,14625.24,14538.72,14606.11,104745480,0
^DJI,D,20130405,000000,14606.11,14606.11,14434.43,14565.25,131248604,0
^DJI,D,20130408,000000,14565.25,14613.48,14497.80,14613.48,106672489,0
^DJI,D,20130409,000000,14613.48,14716.46,14598.50,14673.46,128579822,0
^DJI,D,20130410,000000,14673.46,14826.66,14673.46,14802.24,120436029,0
^DJI,D,20130411,000000,14802.24,14887.51,14785.36,14865.14,144551530,0
^DJI,D,20130412,000000,14865.06,14598.58,14598.58,14599.20,161660000,0
^DJI,D,20130415,000000,14865.06,14865.06,14598.58,14599.20,161661641,0
^DJI,D,20130416,000000,14599.20,14761.73,14599.20,14756.78,125675171,0
^DJI,D,20130417,000000,14756.78,14756.78,14560.81,14618.59,168011423,0
^DJI,D,20130418,000000,14618.59,14650.26,14495.29,14537.14,157715871,0
^DJI,D,20130419,000000,14547.51,14457.60,14457.60,14567.17,146850000,0
^DJI,D,20130422,000000,14547.51,14588.83,14457.60,14567.17,146847163,0
^DJI,D,20130423,000000,14567.17,14721.42,14554.29,14719.46,137301977,0
^DJI,D,20130424,000000,14719.46,14747.42,14666.54,14676.30,138008010,0
^DJI,D,20130425,000000,14676.30,14768.05,14665.45,14700.80,129590704,0
^DJI,D,20130426,000000,14700.80,14743.49,14684.82,14712.55,128906992,0
^DJI,D,20130429,000000,14712.55,14844.96,14712.55,14818.75,97046369,0
^DJI,D,20130430,000000,14818.75,14734.47,14734.47,14839.80,148230000,0
^DJI,D,20130501,000000,14839.80,14839.80,14687.05,14700.95,112616588,0
^DJI,D,20130502,000000,14700.95,14834.63,14700.95,14831.58,91165083,0
^DJI,D,20130503,000000,14831.58,15009.59,14831.58,14973.96,119887834,0
^DJI,D,20130506,000000,14973.96,14988.87,14941.09,14968.89,116155863,0
^DJI,D,20130507,000000,14968.89,15056.67,14968.89,15056.20,117221408,0
^DJI,D,20130508,000000,15056.20,15106.81,15021.87,15105.12,113509737,0
^DJI,D,20130509,000000,15105.12,15144.83,15046.87,15082.62,97806101,0
^DJI,D,20130510,000000,15082.62,15118.49,15038.18,15118.49,98979470,0
^DJI,D,20130513,000000,15113.42,15113.42,15053.46,15091.68,94279240,0
^DJI,D,20130514,000000,15092.15,15219.55,15089.30,15215.25,124589581,0
^DJI,D,20130515,000000,15211.87,15301.34,15175.39,15275.69,123380201,0
^DJI,D,20130516,000000,15273.92,15302.49,15215.82,15233.22,145064620,0
^DJI,D,20130517,000000,15234.75,15357.40,15234.75,15354.40,175738766,0
^DJI,D,20130520,000000,15348.33,15391.84,15314.15,15335.28,116416421,0
^DJI,D,20130521,000000,15334.97,15434.50,15325.68,15387.58,122957164,0
^DJI,D,20130522,000000,15387.12,15542.40,15265.96,15307.17,171836219,0
^DJI,D,20130523,000000,15300.57,15348.41,15180.23,15294.50,148778806,0
^DJI,D,20130524,000000,15290.74,15306.71,15199.63,15303.10,105654005,0
^DJI,D,20130528,000000,15307.33,15521.49,15307.33,15409.39,130676944,0
^DJI,D,20130529,000000,15399.94,15400.25,15229.53,15302.80,114018985,0
^DJI,D,20130530,000000,15306.02,15398.70,15280.99,15324.53,121141480,0
^DJI,D,20130531,000000,15322.22,15392.38,15115.57,15115.57,208795158,0
^DJI,D,20130603,000000,15123.55,15123.55,15123.55,15254.03,147970000,0
^DJI,D,20130604,000000,15255.22,15304.98,15100.78,15177.54,134262424,0
^DJI,D,20130605,000000,15168.10,15168.63,14945.57,14960.59,141400555,0
^DJI,D,20130606,000000,14955.45,15040.62,14844.22,15040.62,140397338,0
^DJI,D,20130607,000000,15044.46,15044.46,15044.46,15248.12,130270000,0
^DJI,D,20130610,000000,15247.81,15300.64,15211.25,15238.59,94243225,0
^DJI,D,20130611,000000,15231.38,15251.07,15086.09,15122.02,101603147,0
^DJI,D,20130612,000000,15130.39,15241.28,14981.21,14995.23,105747720,0
^DJI,D,20130613,000000,14992.54,15202.27,14953.45,15176.08,104483129,0
^DJI,D,20130614,000000,15178.08,15205.92,15044.80,15070.18,107432834,0
^DJI,D,20130617,000000,15078.71,15261.71,15078.71,15179.85,139250535,0
^DJI,D,20130618,000000,15186.30,15340.09,15186.30,15318.23,99213667,0
^DJI,D,20130619,000000,15315.47,15322.07,15112.11,15112.19,111366821,0
^DJI,D,20130620,000000,15105.51,15105.51,14732.03,14758.32,172566799,0
^DJI,D,20130621,000000,14760.62,14858.56,14688.43,14799.40,420073803,0
^DJI,D,20130624,000000,14795.79,14795.79,14551.27,14659.56,158655281,0
^DJI,D,20130625,000000,14769.99,14769.68,14769.68,14910.14,133230000,0
^DJI,D,20130626,000000,14769.99,14938.98,14769.68,14910.14,133226843,0
^DJI,D,20130627,000000,14921.28,15075.01,14921.28,15024.49,113643330,0
^DJI,D,20130628,000000,15016.58,15034.63,14884.80,14909.60,229996044,0
^DJI,D,20130701,000000,14911.60,15083.28,14911.60,14974.96,120572041,0
^DJI,D,20130702,000000,14973.04,15049.22,14870.51,14932.41,116605774,0
^DJI,D,20130703,000000,14923.73,15025.90,14858.93,14988.55,60998271,0
^DJI,D,20130705,000000,14995.46,15137.51,14971.20,15135.84,94560652,0
^DJI,D,20130708,000000,15137.22,15262.72,15137.22,15224.69,136821634,0
^DJI,D,20130709,000000,15228.46,15320.42,15228.46,15300.34,109259635,0
^DJI,D,20130710,000000,15298.03,15348.95,15258.89,15291.66,105045050,0
^DJI,D,20130711,000000,15298.00,15483.55,15298.00,15460.92,124882594,0
^DJI,D,20130712,000000,15460.69,15498.39,15410.27,15464.30,129959548,0
^DJI,D,20130715,000000,15459.69,15509.48,15455.77,15484.26,99426913,0
^DJI,D,20130716,000000,15485.03,15498.16,15415.71,15451.85,105972892,0
^DJI,D,20130717,000000,15456.92,15502.00,15438.12,15470.52,125848574,0
^DJI,D,20130718,000000,15465.91,15589.40,15465.91,15548.54,135873469,0
^DJI,D,20130719,000000,15524.27,15544.55,15491.96,15543.74,229204460,0
^DJI,D,20130722,000000,15543.97,15576.21,15516.20,15545.55,130816934,0
^DJI,D,20130723,000000,15547.00,15604.22,15544.06,15567.74,98692569,0
^DJI,D,20130724,000000,15576.69,15602.60,15496.84,15542.24,99307908,0
^DJI,D,20130725,000000,15539.17,15560.33,15455.59,15555.61,103257730,0
^DJI,D,20130726,000000,15547.85,15560.97,15405.16,15558.83,94879900,0
^DJI,D,20130729,000000,15557.14,15557.14,15482.27,15521.97,87238626,0
^DJI,D,20130730,000000,15534.49,15593.91,15479.13,15520.59,117551648,0
^DJI,D,20130731,000000,15503.85,15503.85,15503.85,15615.74,46600000,0
^DJI,D,20130801,000000,15503.85,15650.69,15503.85,15628.02,111043827,0
^DJI,D,20130802,000000,15627.56,15658.43,15558.68,15658.36,104821726,0
^DJI,D,20130805,000000,15651.98,15655.21,15584.83,15612.13,76844923,0
^DJI,D,20130806,000000,15608.44,15608.44,15473.40,15518.74,87730416,0
^DJI,D,20130807,000000,15516.21,15516.21,15421.75,15470.67,88426267,0
^DJI,D,20130808,000000,15477.27,15557.12,15418.60,15498.32,90990165,0
^DJI,D,20130809,000000,15496.63,15507.76,15346.65,15425.51,81179394,0
^DJI,D,20130812,000000,15415.22,15441.75,15359.93,15419.68,78056687,0
^DJI,D,20130813,000000,15420.68,15504.14,15342.34,15451.01,84791146,0
^DJI,D,20130814,000000,15447.71,15453.08,15316.62,15337.66,90727282,0
^DJI,D,20130815,000000,15332.71,15332.71,15094.03,15112.19,128335227,0
^DJI,D,20130816,000000,15112.57,15139.77,15054.38,15081.47,151612413,0
^DJI,D,20130819,000000,15011.82,14992.16,14992.16,15002.99,102340000,0
^DJI,D,20130820,000000,15011.82,15074.92,14992.16,15002.99,102343945,0
^DJI,D,20130821,000000,14993.81,15019.70,14880.84,14897.55,98330821,0
^DJI,D,20130822,000000,14908.60,14989.12,14899.00,14963.74,153351578,0
^DJI,D,20130823,000000,14988.78,15025.56,14931.24,15010.51,131847595,0
^DJI,D,20130826,000000,14939.25,14765.42,14765.42,14776.13,118600000,0
^DJI,D,20130827,000000,14939.25,14939.25,14765.42,14776.13,118598667,0
^DJI,D,20130828,000000,14770.99,14867.40,14760.41,14824.51,104619337,0
^DJI,D,20130829,000000,14817.91,14916.01,14792.11,14840.95,93169349,0
^DJI,D,20130830,000000,14844.10,14848.24,14762.35,14810.31,135844257,0
^DJI,D,20130903,000000,14832.42,14799.09,14799.09,14888.71,27450000,0
^DJI,D,20130904,000000,14832.42,14956.74,14799.09,14930.87,122143898,0
^DJI,D,20130905,000000,14929.49,14987.47,14923.27,14937.48,100996703,0
^DJI,D,20130906,000000,14941.55,15009.84,14789.40,14922.50,108407648,0
^DJI,D,20130909,000000,15503.15,15503.15,15503.15,15529.73,104470000,0
^DJI,D,20130910,000000,15503.15,15503.15,15503.15,15529.73,104470000,0
^DJI,D,20130911,000000,15503.15,15503.15,15503.15,15529.73,104470000,0
^DJI,D,20130912,000000,15503.15,15503.15,15503.15,15529.73,104470000,0
^DJI,D,20130913,000000,15503.15,15503.15,15503.15,15529.73,104470000,0
^DJI,D,20130916,000000,15503.15,15503.15,15503.15,15529.73,104470000,0
^DJI,D,20130917,000000,15533.03,15470.16,15470.16,15676.94,142950000,0
^DJI,D,20130918,000000,15677.86,15625.45,15625.45,15636.55,116280000,0
^DJI,D,20130919,000000,15635.09,15455.46,15455.46,15451.09,359360000,0
^DJI,D,20130920,000000,15452.31,15368.25,15368.25,15401.38,94920000,0
^DJI,D,20130924,000000,15317.45,15211.81,15211.81,15258.24,95660000,0
^DJI,D,20130925,000000,15317.45,15211.81,15211.81,15258.24,95660000,0
^DJI,D,20130926,000000,15317.45,15211.81,15211.81,15258.24,95660000,0
^DJI,D,20130930,000000,15182.65,15044.71,15044.71,15133.14,86080000,0
^DJI,D,20131001,000000,15182.65,15044.71,15044.71,15133.14,86080000,0
^DJI,D,20131002,000000,15182.65,15182.65,15044.71,15133.14,86093667,0
^DJI,D,20131003,000000,15127.23,15127.23,14947.03,14996.48,91298675,0
^DJI,D,20131004,000000,14994.68,15083.99,14972.33,15072.58,75101625,0
^DJI,D,20131007,000000,15069.30,15069.30,14920.83,14936.24,79619015,0
^DJI,D,20131008,000000,14938.04,14938.04,14773.47,14776.53,102687707,0
^DJI,D,20131009,000000,14778.19,14852.50,14719.43,14802.98,103074894,0
^DJI,D,20131010,000000,14806.39,15126.07,14806.39,15126.07,106520973,0
^DJI,D,20131011,000000,15126.52,15237.30,15100.13,15237.11,85724825,0
^DJI,D,20131014,000000,15231.33,15309.48,15136.38,15301.26,81422571,0
^DJI,D,20131015,000000,15300.30,15301.91,15161.33,15168.01,91421927,0
^DJI,D,20131016,000000,15170.70,15374.15,15170.70,15373.83,92837905,0
^DJI,D,20131017,000000,15369.46,15376.11,15229.02,15371.65,108481469,0
^DJI,D,20131018,000000,15371.71,15412.97,15321.81,15399.65,156661058,0
^DJI,D,20131021,000000,15401.32,15410.18,15362.66,15392.20,93464387,0
^DJI,D,20131022,000000,15394.22,15518.10,15394.22,15467.66,107029440,0
^DJI,D,20131023,000000,15465.34,15465.66,15366.19,15413.33,90623987,0
^DJI,D,20131024,000000,15414.87,15528.63,15414.13,15509.21,88700570,0
^DJI,D,20131025,000000,15523.72,15570.60,15512.96,15570.28,109871888,0
^DJI,D,20131028,000000,15569.19,15599.09,15533.48,15568.93,92759301,0
^DJI,D,20131029,000000,15572.21,15683.08,15572.21,15680.35,86600479,0
^DJI,D,20131030,000000,15680.74,15721.00,15574.52,15618.76,79150169,0
^DJI,D,20131031,000000,15619.92,15651.86,15544.69,15545.75,114052572,0
^DJI,D,20131101,000000,15558.01,15649.40,15543.25,15615.55,101827030,0
^DJI,D,20131104,000000,15621.20,15658.90,15588.48,15639.12,71195483,0
^DJI,D,20131105,000000,15631.22,15651.89,15522.18,15618.22,91891170,0
^DJI,D,20131106,000000,15628.72,15750.29,15628.72,15746.88,109200575,0
^DJI,D,20131107,000000,15751.31,15797.68,15586.33,15593.98,103854755,0
^DJI,D,20131108,000000,15591.54,15764.29,15579.35,15761.78,101995091,0
^DJI,D,20131111,000000,15759.28,15791.45,15737.22,15783.10,58841708,0
^DJI,D,20131112,000000,15739.50,15672.00,15672.00,15821.63,86230000,0
^DJI,D,20131113,000000,15739.50,15822.98,15672.00,15821.63,92093021,0
^DJI,D,20131114,000000,15806.22,15884.99,15798.74,15876.22,000,0
^DJI,D,20131115,000000,15876.16,15962.98,15875.90,15961.70,126350502,0
^DJI,D,20131118,000000,15962.72,16030.28,15942.17,15976.02,94854399,0
^DJI,D,20131119,000000,15974.06,16025.85,15943.78,15967.03,84551546,0
^DJI,D,20131120,000000,15971.20,16016.85,15865.37,15900.82,84348302,0
