Date,Open,High,Low,Close,Volume,Adj Close
1996-11-22,393.61,396.67,393.61,396.67,000,396.67
1996-11-21,394.42,394.95,392.86,393.61,000,393.61
1996-11-20,393.39,395.82,392.44,394.42,000,394.42
1996-11-19,390.99,393.40,390.89,393.39,000,393.39
1996-11-18,391.52,392.10,389.71,390.99,000,390.99
1996-11-15,390.99,393.78,390.33,391.52,000,391.52
1996-11-14,388.45,391.00,387.44,390.99,000,390.99
1996-11-13,387.60,388.83,386.81,388.45,000,388.45
1996-11-12,388.62,389.36,387.01,387.60,000,387.60
1996-11-11,388.03,388.95,387.50,388.62,000,388.62
1996-11-08,386.60,388.03,385.25,388.03,000,388.03
1996-11-07,384.94,387.41,383.70,386.60,000,386.60
1996-11-06,379.30,384.94,378.76,384.94,000,384.94
1996-11-05,375.38,379.55,375.38,379.30,000,379.30
1996-11-04,373.94,375.55,373.44,375.38,000,375.38
1996-11-01,374.38,376.12,372.70,373.94,000,373.94
1996-10-31,371.92,375.09,371.92,374.38,000,374.38
1996-10-30,371.96,373.06,371.42,371.92,000,371.92
1996-10-29,370.19,372.94,369.61,371.96,000,371.96
1996-10-28,372.36,374.54,370.19,370.19,000,370.19
1996-10-25,373.11,374.03,372.18,372.36,000,372.36
1996-10-24,375.33,376.05,373.03,373.11,000,373.11
1996-10-23,375.11,375.35,372.33,375.33,000,375.33
1996-10-22,377.24,377.24,374.11,375.11,000,375.11
1996-10-21,378.08,379.55,376.25,377.24,000,377.24
1996-10-18,376.31,378.17,375.82,378.08,000,378.08
1996-10-17,375.45,377.04,375.30,376.31,000,376.31
1996-10-16,374.43,375.12,372.59,375.12,000,375.12
1996-10-15,375.02,377.32,372.78,374.43,000,374.43
1996-10-14,373.37,375.70,373.37,375.02,000,375.02
1996-10-11,370.31,373.37,370.31,373.37,000,373.37
1996-10-10,371.40,371.51,369.75,370.31,000,370.31
1996-10-09,373.39,374.36,370.42,371.40,000,371.40
1996-10-08,375.01,376.11,373.09,373.39,000,373.39
1996-10-07,374.18,375.43,374.11,375.01,000,375.01
1996-10-04,369.60,374.33,369.60,374.18,000,374.18
1996-10-03,370.21,370.72,369.16,369.60,000,369.60
1996-10-02,367.48,370.62,367.48,370.21,000,370.21
1996-10-01,366.77,367.76,365.25,367.48,000,367.48
1996-09-30,366.19,368.29,366.09,366.77,000,366.77
1996-09-27,366.04,366.61,365.06,366.19,000,366.19
1996-09-26,365.50,368.19,364.76,366.04,000,366.04
1996-09-25,364.98,366.29,364.65,365.50,000,365.50
1996-09-24,365.24,367.60,363.96,364.98,000,364.98
1996-09-23,365.68,365.68,362.56,365.24,000,365.24
1996-09-20,363.56,365.71,363.56,365.68,000,365.68
1996-09-19,362.71,364.01,361.58,363.56,000,363.56
1996-09-18,363.47,363.91,361.81,362.71,000,362.71
1996-09-17,363.82,364.94,361.89,363.47,000,363.47
1996-09-16,362.09,365.08,362.08,363.82,000,363.82
1996-09-13,357.12,362.52,357.12,362.09,000,362.09
1996-09-12,354.89,358.03,354.89,357.12,000,357.12
1996-09-11,353.15,355.11,352.10,354.89,000,354.89
1996-09-10,353.00,354.00,351.99,353.15,000,353.15
1996-09-09,349.18,353.01,349.18,353.00,000,353.00
1996-09-06,345.73,350.40,345.73,349.18,000,349.18
1996-09-05,349.14,349.14,345.39,345.73,000,345.73
1996-09-04,348.62,349.22,347.81,349.14,000,349.14
1996-09-03,347.79,348.82,343.39,348.62,000,348.62
1996-08-30,350.42,350.60,347.05,347.79,000,347.79
1996-08-29,354.11,354.11,349.44,350.42,000,350.42
1996-08-28,354.55,355.15,353.79,354.11,000,354.11
1996-08-27,353.11,354.55,353.02,354.55,000,354.55
1996-08-26,354.62,354.62,352.32,353.11,000,353.11
1996-08-23,356.25,356.26,353.57,354.62,000,354.62
1996-08-22,353.03,356.25,353.03,356.25,000,356.25
1996-08-21,353.26,353.26,351.50,353.03,000,353.03
1996-08-20,353.89,354.01,353.14,353.26,000,353.26
1996-08-19,353.40,354.21,353.16,353.89,000,353.89
1996-08-16,352.09,354.06,352.09,353.40,000,353.40
1996-08-15,351.86,352.91,351.03,352.09,000,352.09
1996-08-14,350.55,351.93,349.98,351.86,000,351.86
1996-08-13,353.53,353.53,350.03,350.55,000,350.55
1996-08-12,351.81,353.53,350.16,353.53,000,353.53
1996-08-09,352.27,353.55,350.95,351.81,000,351.81
1996-08-08,353.11,353.11,351.69,352.27,000,352.27
1996-08-07,351.93,353.12,350.97,353.11,000,353.11
1996-08-06,350.67,352.05,348.90,351.93,000,351.93
1996-08-05,351.98,352.54,350.17,350.67,000,350.67
1996-08-02,345.13,352.03,345.13,351.98,000,351.98
1996-08-01,339.44,345.41,339.35,345.13,000,345.13
1996-07-31,337.12,339.84,336.38,339.44,000,339.44
1996-07-30,335.01,337.12,334.08,337.12,000,337.12
1996-07-29,337.80,337.81,335.01,335.01,000,335.01
1996-07-26,334.72,337.81,334.72,337.80,000,337.80
1996-07-25,331.94,335.76,331.94,334.72,000,334.72
1996-07-24,332.37,333.25,326.56,331.94,000,331.94
1996-07-23,336.38,338.30,331.75,332.37,000,332.37
1996-07-22,339.24,339.24,334.83,336.38,000,336.38
1996-07-19,342.04,342.04,337.72,339.24,000,339.24
1996-07-18,336.69,342.39,336.37,342.04,000,342.04
1996-07-17,332.84,337.69,332.84,336.69,000,336.69
1996-07-16,333.97,335.11,321.06,332.84,000,332.84
1996-07-15,343.08,343.08,333.88,333.97,000,333.97
1996-07-12,342.82,343.91,339.98,343.08,000,343.08
1996-07-11,348.70,348.70,339.45,342.82,000,342.82
1996-07-10,348.61,349.12,344.97,348.70,000,348.70
1996-07-09,347.29,349.37,347.29,348.61,000,348.61
1996-07-08,350.21,350.22,346.68,347.29,000,347.29
1996-07-05,357.93,357.93,350.21,350.21,000,350.21
1996-07-03,358.89,358.90,356.97,357.93,000,357.93
1996-07-02,360.14,360.14,358.44,358.89,000,358.89
1996-07-01,357.10,360.14,357.09,360.14,000,360.14
1996-06-28,355.48,357.90,355.48,357.10,000,357.10
1996-06-27,353.21,355.51,351.73,355.48,000,355.48
1996-06-26,355.71,355.72,352.89,353.21,000,353.21
1996-06-25,356.05,357.02,355.18,355.71,000,355.71
1996-06-24,355.05,357.20,355.05,356.05,000,356.05
1996-06-21,352.85,355.05,352.85,355.05,000,355.05
1996-06-20,353.20,354.61,350.96,352.85,000,352.85
1996-06-19,353.29,355.07,352.78,353.20,000,353.20
1996-06-18,355.12,355.63,352.91,353.29,000,353.29
1996-06-17,355.56,356.54,354.61,355.12,000,355.12
1996-06-14,356.74,356.97,354.96,355.56,000,355.56
1996-06-13,357.49,358.08,355.52,356.74,000,356.74
1996-06-12,358.16,359.73,357.32,357.49,000,357.49
1996-06-11,358.72,360.98,357.72,358.16,000,358.16
1996-06-10,359.18,359.40,357.78,358.72,000,358.72
1996-06-07,359.38,359.38,353.65,359.18,000,359.18
1996-06-06,362.23,363.24,359.38,359.38,000,359.38
1996-06-05,359.25,362.23,358.97,362.23,000,362.23
1996-06-04,356.57,359.25,356.57,359.25,000,359.25
1996-06-03,357.35,357.35,355.46,356.57,000,356.57
1996-05-31,358.58,359.50,356.38,357.35,000,357.35
1996-05-30,356.55,359.40,354.95,358.58,000,358.58
1996-05-29,358.85,359.49,355.63,356.55,000,356.55
1996-05-28,362.05,362.78,358.49,358.85,000,358.85
1996-05-24,360.94,362.68,360.94,362.05,000,362.05
1996-05-23,362.13,363.42,359.76,360.94,000,360.94
1996-05-22,359.56,362.19,358.78,362.13,000,362.13
1996-05-21,359.85,361.18,359.38,359.56,000,359.56
1996-05-20,357.80,360.14,357.20,359.85,000,359.85
1996-05-17,355.75,358.23,355.75,357.80,000,357.80
1996-05-16,355.65,356.77,354.29,355.75,000,355.75
1996-05-15,355.78,357.89,355.29,355.65,000,355.65
1996-05-14,353.51,356.39,353.51,355.78,000,355.78
1996-05-13,348.68,353.78,348.68,353.51,000,353.51
1996-05-10,344.96,349.11,344.96,348.68,000,348.68
1996-05-09,344.50,346.03,343.87,344.96,000,344.96
1996-05-08,341.54,344.51,337.13,344.50,000,344.50
1996-05-07,343.11,343.45,341.06,341.54,000,341.54
1996-05-06,343.78,345.25,340.87,343.11,000,343.11
1996-05-03,344.40,347.13,343.08,343.78,000,343.78
1996-05-02,350.31,350.31,343.85,344.40,000,344.40
1996-05-01,349.84,351.13,349.01,350.31,000,350.31
1996-04-30,349.90,350.10,348.46,349.84,000,349.84
1996-04-29,349.53,350.18,348.61,349.90,000,349.90
1996-04-26,349.28,350.90,348.70,349.53,000,349.53
1996-04-25,347.84,349.84,346.32,349.28,000,349.28
1996-04-24,348.26,349.28,346.86,347.84,000,347.84
1996-04-23,346.25,348.26,346.20,348.26,000,348.26
1996-04-22,344.58,347.50,344.58,346.25,000,346.25
1996-04-19,343.82,345.54,343.82,344.58,000,344.58
1996-04-18,342.50,344.27,342.32,343.82,000,343.82
1996-04-17,344.38,344.38,341.13,342.50,000,342.50
1996-04-16,342.82,344.65,342.82,344.38,000,344.38
1996-04-15,339.80,342.82,339.80,342.82,000,342.82
1996-04-12,336.69,339.99,336.69,339.80,000,339.80
1996-04-11,338.52,339.35,333.59,336.69,000,336.69
1996-04-10,343.08,343.41,337.76,338.52,000,338.52
1996-04-09,343.88,345.08,342.35,343.08,000,343.08
1996-04-08,350.20,350.20,340.79,343.88,000,343.88
1996-04-04,350.28,350.71,349.80,350.20,000,350.20
1996-04-03,349.97,350.28,348.20,350.28,000,350.28
1996-04-02,349.17,349.97,348.77,349.97,000,349.97
1996-04-01,345.01,349.21,345.01,349.17,000,349.17
1996-03-29,346.29,347.36,344.76,345.01,000,345.01
1996-03-28,346.16,346.55,344.87,346.29,000,346.29
1996-03-27,347.74,348.53,345.44,346.16,000,346.16
1996-03-26,346.44,348.48,345.42,347.74,000,347.74
1996-03-25,347.15,349.50,345.92,346.44,000,346.44
1996-03-22,346.45,347.85,346.44,347.15,000,347.15
1996-03-21,346.82,347.66,345.98,346.45,000,346.45
1996-03-20,347.72,348.50,344.65,346.82,000,346.82
1996-03-19,348.34,350.09,346.74,347.72,000,347.72
1996-03-18,342.63,348.34,342.63,348.34,000,348.34
1996-03-15,342.03,343.20,340.85,342.63,000,342.63
1996-03-14,340.84,343.71,340.84,342.03,000,342.03
1996-03-13,339.97,341.82,339.14,340.84,000,340.84
1996-03-12,341.63,341.63,335.83,339.97,000,339.97
1996-03-11,338.52,341.79,336.82,341.63,000,341.63
1996-03-08,349.03,349.03,335.46,338.52,000,338.52
1996-03-07,348.27,349.04,347.10,349.03,000,349.03
1996-03-06,350.02,350.63,348.11,348.27,000,348.27
1996-03-05,347.47,350.03,346.46,350.02,000,350.02
1996-03-04,344.00,348.79,344.00,347.47,000,347.47
1996-03-01,342.56,344.10,339.75,344.00,000,344.00
1996-02-29,344.91,345.76,341.92,342.56,000,342.56
1996-02-28,345.81,349.54,344.53,344.91,000,344.91
1996-02-27,347.48,347.56,344.29,345.81,000,345.81
1996-02-26,351.61,351.61,347.36,347.48,000,347.48
1996-02-23,351.44,353.51,348.23,351.61,000,351.61
1996-02-22,345.76,351.95,345.76,351.44,000,351.44
1996-02-21,342.00,345.77,342.00,345.76,000,345.76
1996-02-20,345.73,345.73,341.07,342.00,000,342.00
1996-02-16,347.49,347.53,345.07,345.73,000,345.73
1996-02-15,348.95,349.84,347.28,347.49,000,347.49
1996-02-14,351.15,351.79,348.28,348.95,000,348.95
1996-02-13,351.81,352.99,349.82,351.15,000,351.15
1996-02-12,349.52,352.58,349.52,351.81,000,351.81
1996-02-09,349.30,351.76,348.16,349.52,000,349.52
1996-02-08,346.19,349.52,345.26,349.30,000,349.30
1996-02-07,344.49,346.19,344.05,346.19,000,346.19
1996-02-06,341.91,344.64,341.16,344.49,000,344.49
1996-02-05,338.99,341.91,337.90,341.91,000,341.91
1996-02-02,340.25,340.69,338.26,338.99,000,338.99
1996-02-01,338.97,340.26,338.25,340.25,000,340.25
1996-01-31,335.96,339.08,335.58,338.97,000,338.97
1996-01-30,332.72,336.06,332.72,335.96,000,335.96
1996-01-29,331.48,332.72,331.42,332.72,000,332.72
1996-01-26,329.09,331.51,328.16,331.48,000,331.48
1996-01-25,330.61,330.73,328.88,329.09,000,329.09
1996-01-24,326.83,330.61,326.83,330.61,000,330.61
1996-01-23,327.08,327.08,325.89,326.83,000,326.83
1996-01-22,326.07,327.09,325.74,327.08,000,327.08
1996-01-19,324.04,326.56,323.29,326.07,000,326.07
1996-01-18,322.97,324.04,322.00,324.04,000,324.04
1996-01-17,323.39,324.72,322.09,322.97,000,322.97
1996-01-16,319.27,323.39,318.67,323.39,000,323.39
1996-01-15,320.60,321.38,318.78,319.27,000,319.27
1996-01-12,320.87,321.92,318.33,320.60,000,320.60
1996-01-11,318.24,320.87,318.22,320.87,000,320.87
1996-01-10,324.03,324.03,317.60,318.24,000,318.24
1996-01-09,329.06,329.41,323.37,324.03,000,324.03
1996-01-08,328.21,329.06,328.11,329.06,000,329.06
1996-01-05,328.91,328.91,325.88,328.21,000,328.21
1996-01-04,331.18,332.68,327.05,328.91,000,328.91
1996-01-03,331.08,332.23,330.31,331.18,000,331.18
1996-01-02,328.89,331.08,327.53,331.08,000,331.08
1995-12-29,327.58,328.89,326.72,328.89,000,328.89
1995-12-28,327.68,328.23,326.69,327.58,000,327.58
1995-12-27,327.43,328.26,327.24,327.68,000,327.68
1995-12-26,326.12,327.46,326.12,327.43,000,327.43
1995-12-22,325.28,326.82,325.27,326.12,000,326.12
1995-12-21,322.87,325.31,322.87,325.28,000,325.28
1995-12-20,325.51,326.92,322.87,322.87,000,322.87
1995-12-19,322.36,325.51,321.71,325.51,000,325.51
1995-12-18,327.71,327.71,322.01,322.36,000,322.36
1995-12-15,328.17,328.53,326.68,327.71,000,327.71
1995-12-14,331.18,331.71,327.90,328.17,000,328.17
1995-12-13,329.61,331.39,329.51,331.18,000,331.18
1995-12-12,330.42,330.45,329.30,329.61,000,329.61
1995-12-11,329.41,331.01,329.30,330.42,000,330.42
1995-12-08,328.77,329.67,327.78,329.41,000,329.41
1995-12-07,330.98,331.02,328.25,328.77,000,328.77
1995-12-06,330.14,331.93,329.31,330.98,000,330.98
1995-12-05,328.38,330.56,328.15,330.14,000,330.14
1995-12-04,324.78,328.43,324.78,328.38,000,328.38
1995-12-01,324.35,325.43,324.11,324.78,000,324.78
1995-11-30,324.90,325.71,324.22,324.36,000,324.36
1995-11-29,323.87,324.90,323.54,324.90,000,324.90
1995-11-28,321.09,323.88,320.00,323.87,000,323.87
1995-11-27,320.44,322.08,320.44,321.09,000,321.09
1995-11-24,319.40,320.46,319.40,320.44,000,320.44
1995-11-22,320.23,320.60,319.40,319.40,000,319.40
1995-11-21,318.92,320.23,317.81,320.23,000,320.23
1995-11-20,320.99,321.20,318.63,318.92,000,318.92
1995-11-17,319.64,321.00,319.64,320.99,000,320.99
1995-11-16,317.68,320.03,317.51,319.64,000,319.64
1995-11-15,315.64,317.68,314.94,317.68,000,317.68
1995-11-14,317.51,317.51,315.53,315.64,000,315.64
1995-11-13,317.84,318.37,316.78,317.51,000,317.51
1995-11-10,318.16,318.19,316.66,317.84,000,317.84
1995-11-09,317.04,318.46,316.93,318.16,000,318.16
1995-11-08,314.44,317.04,314.44,317.04,000,317.04
1995-11-07,315.95,315.95,313.29,314.44,000,314.44
1995-11-06,316.95,317.09,315.85,315.95,000,315.95
1995-11-03,316.15,316.95,315.71,316.95,000,316.95
1995-11-02,312.99,316.15,312.99,316.15,000,316.15
1995-11-01,311.37,313.00,311.19,312.99,000,312.99
1995-10-31,312.38,313.85,311.37,311.37,000,311.37
1995-10-30,310.34,312.66,310.34,312.38,000,312.38
1995-10-27,308.79,310.34,306.91,310.34,000,310.34
1995-10-26,311.81,311.87,306.50,308.79,000,308.79
1995-10-25,314.35,314.66,311.37,311.81,000,311.81
1995-10-24,313.81,314.74,313.54,314.35,000,314.35
1995-10-23,314.96,314.96,312.95,313.81,000,313.81
1995-10-20,316.80,316.82,314.60,314.96,000,314.96
1995-10-19,315.49,316.80,314.78,316.80,000,316.80
1995-10-18,314.95,316.64,314.89,315.49,000,315.49
1995-10-17,312.74,314.95,312.24,314.95,000,314.95
1995-10-16,313.45,313.62,312.50,312.74,000,312.74
1995-10-13,312.47,314.85,312.47,313.45,000,313.45
1995-10-12,310.26,312.48,310.26,312.47,000,312.47
1995-10-11,308.50,310.20,308.50,310.20,000,310.20
1995-10-10,309.02,309.02,305.13,308.50,000,308.50
1995-10-09,311.78,311.78,308.02,309.02,000,309.02
1995-10-06,311.74,312.84,311.60,311.78,000,311.78
1995-10-05,310.86,311.74,310.03,311.74,000,311.74
1995-10-04,311.79,311.79,310.16,310.86,000,310.86
1995-10-03,311.73,311.97,309.80,311.79,000,311.79
1995-10-02,313.28,313.68,311.20,311.73,000,311.73
1995-09-29,313.96,314.91,313.11,313.28,000,313.28
1995-09-28,311.19,313.96,311.18,313.96,000,313.96
1995-09-27,311.61,311.61,307.75,311.19,000,311.19
1995-09-26,311.77,313.29,311.25,311.61,000,311.61
1995-09-25,312.03,312.18,310.66,311.77,000,311.77
1995-09-22,312.81,312.81,310.35,312.03,000,312.03
1995-09-21,314.84,314.84,311.69,312.81,000,312.81
1995-09-20,313.43,314.85,313.43,314.84,000,314.84
1995-09-19,312.19,313.40,311.42,313.40,000,313.40
1995-09-18,312.61,312.61,310.49,312.36,000,312.36
1995-09-15,312.90,313.37,311.69,312.61,000,312.61
1995-09-14,310.56,313.07,310.55,312.90,000,312.90
1995-09-13,309.35,311.00,308.91,310.56,000,310.56
1995-09-12,308.21,309.36,307.86,309.36,000,309.36
1995-09-11,307.60,308.78,307.60,308.21,000,308.21
1995-09-08,306.18,307.60,305.67,307.60,000,307.60
1995-09-07,306.29,306.67,305.63,306.18,000,306.18
1995-09-06,305.30,306.28,305.30,306.15,000,306.15
1995-09-05,302.35,305.36,302.35,305.34,000,305.34
1995-09-01,301.40,302.65,300.91,302.35,000,302.35
1995-08-31,300.77,301.56,300.55,301.40,000,301.40
1995-08-30,299.81,300.91,299.81,300.66,000,300.66
1995-08-29,299.40,299.84,297.39,299.81,000,299.81
1995-08-28,300.01,301.05,298.97,299.40,000,299.40
1995-08-25,298.67,300.47,298.67,299.99,000,299.99
1995-08-24,298.69,299.26,297.70,298.67,000,298.67
1995-08-23,299.72,299.99,298.67,298.69,000,298.69
1995-08-22,298.91,299.69,297.90,299.69,000,299.69
1995-08-21,299.66,301.71,298.81,298.91,000,298.91
1995-08-18,299.56,300.60,299.19,299.66,000,299.66
1995-08-17,299.80,299.80,298.51,299.56,000,299.56
1995-08-16,298.78,299.80,298.25,299.80,000,299.80
1995-08-15,299.11,299.17,296.96,298.61,000,298.61
1995-08-14,296.61,299.06,296.49,299.06,000,299.06
1995-08-11,297.89,298.40,295.61,296.61,000,296.61
1995-08-10,298.76,299.32,297.17,297.77,000,297.77
1995-08-09,298.95,299.57,298.58,298.76,000,298.76
1995-08-08,298.72,299.56,297.99,298.95,000,298.95
1995-08-07,298.00,299.25,298.00,298.72,000,298.72
1995-08-04,297.72,298.23,297.48,297.96,000,297.96
1995-08-03,297.95,297.95,295.42,297.72,000,297.72
1995-08-02,298.76,301.60,297.62,297.95,000,297.95
1995-08-01,299.98,299.98,297.11,298.55,000,298.55
1995-07-31,300.32,300.64,298.87,299.98,000,299.98
1995-07-28,301.36,301.47,299.73,300.32,000,300.32
1995-07-27,299.24,301.39,299.24,301.36,000,301.36
1995-07-26,298.66,300.23,298.66,299.19,000,299.19
1995-07-25,296.19,298.98,296.19,298.66,000,298.66
1995-07-24,294.34,296.43,294.34,296.19,000,296.19
1995-07-21,294.03,294.95,293.07,294.34,000,294.34
1995-07-20,292.66,294.48,291.71,294.12,000,294.12
1995-07-19,296.11,296.11,288.34,292.60,000,292.60
1995-07-18,299.25,299.25,296.26,297.08,000,297.08
1995-07-17,298.25,299.48,297.87,299.27,000,299.27
1995-07-14,298.38,298.38,296.35,298.11,000,298.11
1995-07-13,298.54,299.27,297.80,298.68,000,298.68
1995-07-12,295.48,298.78,295.13,298.54,000,298.54
1995-07-11,296.27,296.27,294.75,295.20,000,295.20
1995-07-10,296.10,297.22,295.78,296.47,000,296.47
1995-07-07,294.35,297.15,294.03,297.15,000,297.15
1995-07-06,290.95,294.42,290.64,294.42,000,294.42
1995-07-05,290.57,292.17,290.44,290.90,000,290.90
1995-07-03,289.29,290.49,289.09,290.49,000,290.49
1995-06-30,288.85,290.38,288.75,289.29,000,289.29
1995-06-29,289.13,289.90,287.27,288.85,000,288.85
1995-06-28,288.00,289.85,287.05,289.13,000,289.13
1995-06-27,289.07,290.40,287.87,288.00,000,288.00
1995-06-26,292.04,292.07,289.03,289.08,000,289.08
1995-06-23,292.91,292.91,291.35,292.04,000,292.04
1995-06-22,289.20,292.91,289.20,292.91,000,292.91
1995-06-21,289.56,289.98,289.02,289.19,000,289.19
1995-06-20,289.08,289.63,288.66,289.49,000,289.49
1995-06-19,286.58,289.38,286.58,289.38,000,289.38
1995-06-16,285.22,286.59,285.22,286.58,000,286.58
1995-06-15,284.74,286.18,284.45,285.19,000,285.19
1995-06-14,284.57,284.85,283.49,284.73,000,284.73
1995-06-13,281.81,284.64,281.81,284.57,000,284.57
1995-06-12,280.29,282.53,280.29,281.81,000,281.81
1995-06-09,282.64,282.64,279.36,280.29,000,280.29
1995-06-08,283.10,283.25,282.35,282.64,000,282.64
1995-06-07,284.34,284.34,282.41,283.10,000,283.10
1995-06-06,284.42,285.16,284.18,284.34,000,284.34
1995-06-05,282.66,285.35,282.64,284.42,000,284.42
1995-06-02,282.79,284.48,281.02,282.66,000,282.66
1995-06-01,282.48,283.07,281.07,282.79,000,282.79
1995-05-31,277.77,282.48,277.06,282.48,000,282.48
1995-05-30,277.90,278.79,276.59,277.74,000,277.74
1995-05-26,280.34,280.34,277.36,277.93,000,277.93
1995-05-25,280.37,280.63,278.64,280.34,000,280.34
1995-05-24,280.38,282.07,279.04,280.37,000,280.37
1995-05-23,277.83,280.38,277.83,280.38,000,280.38
1995-05-22,275.56,278.10,275.56,277.83,000,277.83
1995-05-19,275.72,275.72,274.41,275.56,000,275.56
1995-05-18,279.66,279.66,275.68,275.72,000,275.72
1995-05-17,280.33,280.50,278.93,279.65,000,279.65
1995-05-16,280.10,280.72,279.53,280.33,000,280.33
1995-05-15,278.98,280.10,278.72,280.10,000,280.10
1995-05-12,278.34,279.71,277.83,278.98,000,278.98
1995-05-11,278.09,278.56,277.37,278.34,000,278.34
1995-05-10,277.63,278.08,276.75,278.07,000,278.07
1995-05-09,277.41,278.49,276.58,277.58,000,277.58
1995-05-08,275.43,277.88,274.98,277.39,000,277.39
1995-05-05,275.56,276.51,274.48,275.43,000,275.43
1995-05-04,275.60,278.07,275.08,275.53,000,275.53
1995-05-03,272.72,275.60,272.72,275.59,000,275.59
1995-05-02,272.46,272.80,271.84,272.72,000,272.72
1995-05-01,272.85,273.13,272.11,272.46,000,272.46
1995-04-28,272.27,273.06,270.90,272.81,000,272.81
1995-04-27,271.68,272.26,271.30,272.22,000,272.22
1995-04-26,271.34,271.81,270.58,271.68,000,271.68
1995-04-25,271.63,271.96,270.93,271.36,000,271.36
1995-04-24,269.55,271.65,268.98,271.65,000,271.65
1995-04-21,267.96,269.55,267.96,269.55,000,269.55
1995-04-20,267.68,268.47,266.93,267.96,000,267.96
1995-04-19,268.17,268.39,265.79,267.66,000,267.66
1995-04-18,268.84,269.56,267.61,268.17,000,268.17
1995-04-17,270.68,272.00,268.62,268.84,000,268.84
1995-04-13,269.69,270.93,269.68,270.68,000,270.68
1995-04-12,268.74,269.68,268.59,269.68,000,269.68
1995-04-11,269.41,270.28,268.54,268.74,000,268.74
1995-04-10,268.83,269.35,268.04,269.35,000,269.35
1995-04-07,268.64,269.18,267.44,268.83,000,268.83
1995-04-06,268.41,269.18,268.13,268.62,000,268.62
1995-04-05,268.20,268.39,267.21,268.39,000,268.39
1995-04-04,266.64,268.21,266.58,268.21,000,268.21
1995-04-03,266.14,266.69,265.80,266.65,000,266.65
1995-03-31,267.44,267.44,264.13,266.11,000,266.11
1995-03-30,267.33,268.07,266.26,267.00,000,267.00
1995-03-29,267.80,269.85,266.38,267.33,000,267.33
1995-03-28,267.48,267.80,266.85,267.80,000,267.80
1995-03-27,266.25,267.49,266.22,267.48,000,267.48
1995-03-24,263.53,266.26,263.53,266.25,000,266.25
1995-03-23,263.37,263.91,262.72,263.52,000,263.52
1995-03-22,263.15,263.40,262.45,263.37,000,263.37
1995-03-21,263.59,265.19,262.68,263.15,000,263.15
1995-03-20,263.42,263.88,263.19,263.59,000,263.59
1995-03-17,263.53,264.03,263.11,263.42,000,263.42
1995-03-16,261.84,263.69,261.80,263.53,000,263.53
1995-03-15,262.34,262.35,261.19,261.84,000,261.84
1995-03-14,260.85,262.73,260.85,262.34,000,262.34
1995-03-13,260.57,261.48,260.47,260.85,000,260.85
1995-03-10,257.31,260.99,257.30,260.57,000,260.57
1995-03-09,257.20,257.57,256.74,257.31,000,257.31
1995-03-08,256.65,257.67,256.41,257.20,000,257.20
1995-03-07,258.70,258.70,255.64,256.65,000,256.65
1995-03-06,258.86,258.86,256.77,258.70,000,258.70
1995-03-03,258.65,258.86,257.64,258.86,000,258.86
1995-03-02,259.04,259.07,257.65,258.65,000,258.65
1995-03-01,260.08,260.23,258.70,259.04,000,259.04
1995-02-28,257.90,260.08,257.86,260.08,000,260.08
1995-02-27,260.10,260.10,257.62,257.90,000,257.90
1995-02-24,259.60,260.11,258.88,260.10,000,260.10
1995-02-23,258.33,260.64,258.33,259.60,000,259.60
1995-02-22,257.10,258.71,257.02,258.33,000,258.33
1995-02-21,256.95,257.53,256.91,257.10,000,257.10
1995-02-17,258.73,258.73,256.96,256.96,000,256.96
1995-02-16,258.60,258.73,257.66,258.73,000,258.73
1995-02-15,257.43,258.95,257.10,258.60,000,258.60
1995-02-14,257.08,257.72,256.62,257.43,000,257.43
1995-02-13,257.06,257.70,256.85,257.08,000,257.08
1995-02-10,256.37,257.19,256.09,257.06,000,257.06
1995-02-09,256.78,257.21,256.22,256.37,000,256.37
1995-02-08,256.61,257.44,256.42,256.78,000,256.78
1995-02-07,256.79,256.89,256.10,256.61,000,256.61
1995-02-06,255.29,257.12,255.23,256.79,000,256.79
1995-02-03,251.99,255.92,251.99,255.29,000,255.29
1995-02-02,250.72,252.00,250.54,251.99,000,251.99
1995-02-01,250.52,251.89,250.20,250.72,000,250.72
1995-01-31,249.43,250.88,249.29,250.52,000,250.52
1995-01-30,250.45,250.49,248.99,249.43,000,249.43
1995-01-27,249.35,250.85,249.35,250.45,000,250.45
1995-01-26,249.00,249.57,248.67,249.35,000,249.35
1995-01-25,248.38,249.97,247.60,249.00,000,249.00
1995-01-24,248.08,248.82,247.97,248.38,000,248.38
1995-01-23,247.77,248.24,245.87,248.08,000,248.08
1995-01-20,248.97,248.98,247.31,247.77,000,247.77
1995-01-19,250.51,250.51,248.82,248.97,000,248.97
1995-01-18,250.78,250.93,249.67,250.51,000,250.51
1995-01-17,250.32,250.78,249.74,250.78,000,250.78
1995-01-16,248.26,250.78,248.25,250.32,000,250.32
1995-01-13,245.98,248.39,245.98,248.26,000,248.26
1995-01-12,245.96,246.03,245.46,245.98,000,245.98
1995-01-11,246.06,247.05,244.54,245.96,000,245.96
1995-01-10,245.63,247.64,245.63,246.06,000,246.06
1995-01-09,245.48,246.13,245.14,245.63,000,245.63
1995-01-06,245.17,246.31,244.77,245.49,000,245.49
1995-01-05,245.32,245.66,244.92,245.15,000,245.15
1995-01-04,244.42,245.32,243.75,245.32,000,245.32
1995-01-03,244.64,244.64,243.54,244.41,000,244.41
